subject,months,memory,vocab,item,rt,correct,sentence,connective,position,order,age
13,53,16,57,45,1.180509,1,AI,after,initial,zchronological,preschool
13,53,16,57,46,5.376246,1,AI,after,initial,zchronological,preschool
13,53,16,57,61,0.569123,1,AI,after,initial,zchronological,preschool
13,53,16,57,62,19.424503,1,AI,after,initial,zchronological,preschool
13,53,16,57,15,7.852115,1,BI,zbefore,initial,reverse,preschool
13,53,16,57,16,0.476927,0,BI,zbefore,initial,reverse,preschool
13,53,16,57,31,0.550639,0,BI,zbefore,initial,reverse,preschool
13,53,16,57,32,4.519063,1,BI,zbefore,initial,reverse,preschool
13,53,16,57,47,2.310835,1,BI,zbefore,initial,reverse,preschool
13,53,16,57,48,1.601541,1,BI,zbefore,initial,reverse,preschool
13,53,16,57,63,20.769651,0,BI,zbefore,initial,reverse,preschool
13,53,16,57,64,12.008431,0,BI,zbefore,initial,reverse,preschool
13,53,16,57,9,0.90036,0,AM,after,zmedial,reverse,preschool
13,53,16,57,10,2.76815,0,AM,after,zmedial,reverse,preschool
13,53,16,57,25,2.749822,0,AM,after,zmedial,reverse,preschool
13,53,16,57,26,5.98307,0,AM,after,zmedial,reverse,preschool
13,53,16,57,41,7.824555,1,AM,after,zmedial,reverse,preschool
13,53,16,57,42,5.334525,0,AM,after,zmedial,reverse,preschool
13,53,16,57,57,1.314124,0,AM,after,zmedial,reverse,preschool
13,53,16,57,58,3.962693,0,AM,after,zmedial,reverse,preschool
13,53,16,57,11,4.371291,0,BM,zbefore,zmedial,zchronological,preschool
13,53,16,57,12,1.722094,0,BM,zbefore,zmedial,zchronological,preschool
13,53,16,57,27,8.612073,1,BM,zbefore,zmedial,zchronological,preschool
13,53,16,57,28,1.06794,0,BM,zbefore,zmedial,zchronological,preschool
13,53,16,57,43,1.115645,0,BM,zbefore,zmedial,zchronological,preschool
13,53,16,57,44,6.679513,0,BM,zbefore,zmedial,zchronological,preschool
13,53,16,57,59,3.879023,0,BM,zbefore,zmedial,zchronological,preschool
13,53,16,57,59,3.879023,0,BM,zbefore,zmedial,zchronological,preschool
14,51,13,57,15,1.214234,1,BM,zbefore,zmedial,zchronological,preschool
14,51,13,57,16,2.423469,1,AI,after,initial,zchronological,preschool
14,51,13,57,31,1.265363,0,BI,zbefore,initial,reverse,preschool
14,51,13,57,32,1.875962,0,BI,zbefore,initial,reverse,preschool
14,51,13,57,47,3.386573,1,AI,after,initial,zchronological,preschool
14,51,13,57,48,1.179978,0,BI,zbefore,initial,reverse,preschool
14,51,13,57,63,1.875342,1,BM,zbefore,zmedial,zchronological,preschool
14,51,13,57,64,2.834145,0,AI,after,initial,zchronological,preschool
14,51,13,57,13,5.784621,0,AI,after,initial,zchronological,preschool
14,51,13,57,14,10.126441,1,BI,zbefore,initial,reverse,preschool
14,51,13,57,29,3.748504,0,BI,zbefore,initial,reverse,preschool
14,51,13,57,30,33.764915,1,BM,zbefore,zmedial,zchronological,preschool
14,51,13,57,45,3.545579,0,AM,after,zmedial,reverse,preschool
14,51,13,57,46,1.563551,0,AM,after,zmedial,reverse,preschool
14,51,13,57,61,1.336884,0,AM,after,zmedial,reverse,preschool
14,51,13,57,62,4.29096,0,AM,after,zmedial,reverse,preschool
14,51,13,57,11,4.219051,1,BM,zbefore,zmedial,zchronological,preschool
14,51,13,57,12,6.491366,1,BI,zbefore,initial,reverse,preschool
14,51,13,57,27,3.637608,1,AI,after,initial,zchronological,preschool
14,51,13,57,28,1.894144,0,AI,after,initial,zchronological,preschool
14,51,13,57,43,1.09719,1,BM,zbefore,zmedial,zchronological,preschool
14,51,13,57,44,2.41676,1,AI,after,initial,zchronological,preschool
14,51,13,57,59,1.253452,0,AM,after,zmedial,reverse,preschool
14,51,13,57,60,0.986194,0,AM,after,zmedial,reverse,preschool
14,51,13,57,9,1.263853,1,AI,after,initial,zchronological,preschool
14,51,13,57,10,1.760287,1,BM,zbefore,zmedial,zchronological,preschool
14,51,13,57,25,1.753578,0,BI,zbefore,initial,reverse,preschool
14,51,13,57,26,3.873966,0,BI,zbefore,initial,reverse,preschool
14,51,13,57,41,2.260865,0,AM,after,zmedial,reverse,preschool
14,51,13,57,42,0.879963,0,AM,after,zmedial,reverse,preschool
14,51,13,57,57,0.210082,1,BM,zbefore,zmedial,zchronological,preschool
14,51,13,57,58,3.675478,0,BM,zbefore,zmedial,zchronological,preschool
15,51,22,62,9,3.775488,1,AI,after,initial,zchronological,preschool
15,51,22,62,10,1.800362,0,AI,after,initial,zchronological,preschool
15,51,22,62,25,6.184923,1,AI,after,initial,zchronological,preschool
15,51,22,62,26,2.630278,0,AI,after,initial,zchronological,preschool
15,51,22,62,41,2.196133,0,AI,after,initial,zchronological,preschool
15,51,22,62,42,4.058794,1,AI,after,initial,zchronological,preschool
15,51,22,62,57,3.108904,0,AI,after,initial,zchronological,preschool
15,51,22,62,58,11.405113,0,AI,after,initial,zchronological,preschool
15,51,22,62,11,1.921169,1,BI,zbefore,initial,reverse,preschool
15,51,22,62,12,14.257046,0,BI,zbefore,initial,reverse,preschool
15,51,22,62,27,3.950996,1,BI,zbefore,initial,reverse,preschool
15,51,22,62,28,12.478151,0,BI,zbefore,initial,reverse,preschool
15,51,22,62,43,1.999244,0,BI,zbefore,initial,reverse,preschool
15,51,22,62,44,1.035553,0,BI,zbefore,initial,reverse,preschool
15,51,22,62,59,3.431418,0,BI,zbefore,initial,reverse,preschool
15,51,22,62,60,19.467151,1,BI,zbefore,initial,reverse,preschool
15,51,22,62,5,6.234944,1,AM,after,zmedial,reverse,preschool
15,51,22,62,6,4.899003,1,AM,after,zmedial,reverse,preschool
15,51,22,62,21,7.545509,1,AM,after,zmedial,reverse,preschool
15,51,22,62,22,13.167123,0,AM,after,zmedial,reverse,preschool
15,51,22,62,37,4.409271,0,AM,after,zmedial,reverse,preschool
15,51,22,62,38,2.774039,1,AM,after,zmedial,reverse,preschool
15,51,22,62,53,1.378315,0,AM,after,zmedial,reverse,preschool
15,51,22,62,54,1.922824,0,AM,after,zmedial,reverse,preschool
15,51,22,62,7,1.724728,1,BM,zbefore,zmedial,zchronological,preschool
15,51,22,62,8,2.516436,0,BM,zbefore,zmedial,zchronological,preschool
15,51,22,62,23,4.8284,1,BM,zbefore,zmedial,zchronological,preschool
15,51,22,62,24,14.52788,0,BM,zbefore,zmedial,zchronological,preschool
15,51,22,62,39,0.316827,0,BM,zbefore,zmedial,zchronological,preschool
15,51,22,62,40,2.095781,1,BM,zbefore,zmedial,zchronological,preschool
15,51,22,62,55,18.271988,1,BM,zbefore,zmedial,zchronological,preschool
15,51,22,62,56,13.638144,1,BM,zbefore,zmedial,zchronological,preschool
16,53,22,78,15,2.742589,1,AI,after,initial,zchronological,preschool
16,53,22,78,16,0.541486,1,AI,after,initial,zchronological,preschool
16,53,22,78,31,1.809211,1,AI,after,initial,zchronological,preschool
16,53,22,78,32,1.963235,0,AI,after,initial,zchronological,preschool
16,53,22,78,47,0.37178,1,AI,after,initial,zchronological,preschool
16,53,22,78,48,0.743739,0,AI,after,initial,zchronological,preschool
16,53,22,78,63,2.781574,1,AI,after,initial,zchronological,preschool
16,53,22,78,64,4.068668,1,AI,after,initial,zchronological,preschool
16,53,22,78,13,2.988928,1,BI,zbefore,initial,reverse,preschool
16,53,22,78,14,6.277467,1,BI,zbefore,initial,reverse,preschool
16,53,22,78,29,3.584948,0,BI,zbefore,initial,reverse,preschool
16,53,22,78,30,6.744681,0,BI,zbefore,initial,reverse,preschool
16,53,22,78,45,5.46508,0,BI,zbefore,initial,reverse,preschool
16,53,22,78,46,5.592078,0,BI,zbefore,initial,reverse,preschool
16,53,22,78,61,5.756064,0,BI,zbefore,initial,reverse,preschool
16,53,22,78,62,4.681691,0,BI,zbefore,initial,reverse,preschool
16,53,22,78,11,4.139797,0,AM,after,zmedial,reverse,preschool
16,53,22,78,12,3.637736,1,AM,after,zmedial,reverse,preschool
16,53,22,78,27,0.719376,1,AM,after,zmedial,reverse,preschool
16,53,22,78,28,2.884142,0,AM,after,zmedial,reverse,preschool
16,53,22,78,43,1.950929,1,AM,after,zmedial,reverse,preschool
16,53,22,78,44,1.327425,1,AM,after,zmedial,reverse,preschool
16,53,22,78,59,4.080636,1,AM,after,zmedial,reverse,preschool
16,53,22,78,60,2.041452,1,AM,after,zmedial,reverse,preschool
16,53,22,78,9,3.144093,1,BM,zbefore,zmedial,zchronological,preschool
16,53,22,78,10,4.580854,0,BM,zbefore,zmedial,zchronological,preschool
16,53,22,78,25,1.981594,1,BM,zbefore,zmedial,zchronological,preschool
16,53,22,78,26,2.212723,1,BM,zbefore,zmedial,zchronological,preschool
16,53,22,78,41,10.100019,1,BM,zbefore,zmedial,zchronological,preschool
16,53,22,78,42,2.75409,1,BM,zbefore,zmedial,zchronological,preschool
16,53,22,78,57,5.188855,1,BM,zbefore,zmedial,zchronological,preschool
16,53,22,78,58,0.695522,1,BM,zbefore,zmedial,zchronological,preschool
17,52,23,60,1,4.243917,1,AI,after,initial,zchronological,preschool
17,52,23,60,2,15.13749,1,AI,after,initial,zchronological,preschool
17,52,23,60,17,3.452197,1,AI,after,initial,zchronological,preschool
17,52,23,60,18,4.874068,1,AI,after,initial,zchronological,preschool
17,52,23,60,33,2.920877,0,AI,after,initial,zchronological,preschool
17,52,23,60,34,2.253741,1,AI,after,initial,zchronological,preschool
17,52,23,60,49,5.89159,1,AI,after,initial,zchronological,preschool
17,52,23,60,50,5.080541,1,AI,after,initial,zchronological,preschool
17,52,23,60,3,6.21939,1,BI,zbefore,initial,reverse,preschool
17,52,23,60,4,4.602496,1,BI,zbefore,initial,reverse,preschool
17,52,23,60,19,7.056224,0,BI,zbefore,initial,reverse,preschool
17,52,23,60,20,4.88542,1,BI,zbefore,initial,reverse,preschool
17,52,23,60,35,7.123907,1,BI,zbefore,initial,reverse,preschool
17,52,23,60,36,2.53693,0,BI,zbefore,initial,reverse,preschool
17,52,23,60,51,3.05096,1,BI,zbefore,initial,reverse,preschool
17,52,23,60,52,2.23125,0,BI,zbefore,initial,reverse,preschool
17,52,23,60,15,2.735684,0,AM,after,zmedial,reverse,preschool
17,52,23,60,16,5.550973,1,AM,after,zmedial,reverse,preschool
17,52,23,60,31,4.067256,0,AM,after,zmedial,reverse,preschool
17,52,23,60,32,3.024657,1,AM,after,zmedial,reverse,preschool
17,52,23,60,47,4.791475,1,AM,after,zmedial,reverse,preschool
17,52,23,60,48,7.9212,0,AM,after,zmedial,reverse,preschool
17,52,23,60,63,9.509088,0,AM,after,zmedial,reverse,preschool
17,52,23,60,64,2.118406,0,AM,after,zmedial,reverse,preschool
17,52,23,60,13,2.950141,0,BM,zbefore,zmedial,zchronological,preschool
17,52,23,60,14,38.362219,1,BM,zbefore,zmedial,zchronological,preschool
17,52,23,60,29,4.727017,1,BM,zbefore,zmedial,zchronological,preschool
17,52,23,60,30,2.267805,0,BM,zbefore,zmedial,zchronological,preschool
17,52,23,60,45,2.658308,0,BM,zbefore,zmedial,zchronological,preschool
17,52,23,60,46,4.082808,0,BM,zbefore,zmedial,zchronological,preschool
17,52,23,60,61,2.294594,0,BM,zbefore,zmedial,zchronological,preschool
17,52,23,60,62,3.923171,0,BM,zbefore,zmedial,zchronological,preschool
18,46,18,87,5,3.283518,0,AI,after,initial,zchronological,preschool
18,46,18,87,6,17.153979,0,AI,after,initial,zchronological,preschool
18,46,18,87,21,1.218382,0,AI,after,initial,zchronological,preschool
18,46,18,87,22,1.319654,1,AI,after,initial,zchronological,preschool
18,46,18,87,37,18.030489,0,AI,after,initial,zchronological,preschool
18,46,18,87,38,0.847556,1,AI,after,initial,zchronological,preschool
18,46,18,87,53,1.682198,1,AI,after,initial,zchronological,preschool
18,46,18,87,54,8.556397,0,AI,after,initial,zchronological,preschool
18,46,18,87,7,1.614729,0,BI,zbefore,initial,reverse,preschool
18,46,18,87,8,6.549595,0,BI,zbefore,initial,reverse,preschool
18,46,18,87,23,2.084441,0,BI,zbefore,initial,reverse,preschool
18,46,18,87,24,6.425042,0,BI,zbefore,initial,reverse,preschool
18,46,18,87,39,1.329262,0,BI,zbefore,initial,reverse,preschool
18,46,18,87,40,2.689862,0,BI,zbefore,initial,reverse,preschool
18,46,18,87,55,0.784328,1,BI,zbefore,initial,reverse,preschool
18,46,18,87,56,1.248335,0,BI,zbefore,initial,reverse,preschool
18,46,18,87,1,11.066176,0,AM,after,zmedial,reverse,preschool
18,46,18,87,2,1.705185,1,AM,after,zmedial,reverse,preschool
18,46,18,87,17,1.468652,1,AM,after,zmedial,reverse,preschool
18,46,18,87,18,6.345003,1,AM,after,zmedial,reverse,preschool
18,46,18,87,33,28.2896,1,AM,after,zmedial,reverse,preschool
18,46,18,87,34,1.563627,0,AM,after,zmedial,reverse,preschool
18,46,18,87,49,1.166612,1,AM,after,zmedial,reverse,preschool
18,46,18,87,50,3.064138,0,AM,after,zmedial,reverse,preschool
18,46,18,87,3,1.194533,0,BM,zbefore,zmedial,zchronological,preschool
18,46,18,87,4,3.539025,0,BM,zbefore,zmedial,zchronological,preschool
18,46,18,87,19,0.805067,0,BM,zbefore,zmedial,zchronological,preschool
18,46,18,87,20,4.413654,1,BM,zbefore,zmedial,zchronological,preschool
18,46,18,87,35,3.941996,0,BM,zbefore,zmedial,zchronological,preschool
18,46,18,87,36,5.626954,0,BM,zbefore,zmedial,zchronological,preschool
18,46,18,87,51,6.145732,1,BM,zbefore,zmedial,zchronological,preschool
18,46,18,87,52,2.563863,0,BM,zbefore,zmedial,zchronological,preschool
19,44,19,60,9,3.133116,1,AI,after,initial,zchronological,preschool
19,44,19,60,10,1.964145,0,AI,after,initial,zchronological,preschool
19,44,19,60,25,2.082419,1,AI,after,initial,zchronological,preschool
19,44,19,60,26,8.767587,1,AI,after,initial,zchronological,preschool
19,44,19,60,41,6.09102,1,AI,after,initial,zchronological,preschool
19,44,19,60,42,8.682313,1,AI,after,initial,zchronological,preschool
19,44,19,60,57,1.566314,0,AI,after,initial,zchronological,preschool
19,44,19,60,58,4.827675,0,AI,after,initial,zchronological,preschool
19,44,19,60,11,3.944763,0,BI,zbefore,initial,reverse,preschool
19,44,19,60,12,3.758648,0,BI,zbefore,initial,reverse,preschool
19,44,19,60,27,16.814641,1,BI,zbefore,initial,reverse,preschool
19,44,19,60,28,2.83183,1,BI,zbefore,initial,reverse,preschool
19,44,19,60,43,20.587789,0,BI,zbefore,initial,reverse,preschool
19,44,19,60,44,12.91147,0,BI,zbefore,initial,reverse,preschool
19,44,19,60,59,9.752347,1,BI,zbefore,initial,reverse,preschool
19,44,19,60,60,10.450343,1,BI,zbefore,initial,reverse,preschool
19,44,19,60,5,4.602821,1,AM,after,zmedial,reverse,preschool
19,44,19,60,6,4.41207,0,AM,after,zmedial,reverse,preschool
19,44,19,60,21,3.04143,1,AM,after,zmedial,reverse,preschool
19,44,19,60,22,3.081433,0,AM,after,zmedial,reverse,preschool
19,44,19,60,37,11.417236,1,AM,after,zmedial,reverse,preschool
19,44,19,60,38,18.46297,0,AM,after,zmedial,reverse,preschool
19,44,19,60,53,7.977681,1,AM,after,zmedial,reverse,preschool
19,44,19,60,54,14.455145,0,AM,after,zmedial,reverse,preschool
19,44,19,60,7,32.962097,1,BM,zbefore,zmedial,zchronological,preschool
19,44,19,60,8,7.947038,1,BM,zbefore,zmedial,zchronological,preschool
19,44,19,60,23,3.842956,0,BM,zbefore,zmedial,zchronological,preschool
19,44,19,60,24,4.24734,1,BM,zbefore,zmedial,zchronological,preschool
19,44,19,60,39,7.344615,1,BM,zbefore,zmedial,zchronological,preschool
19,44,19,60,40,15.113113,0,BM,zbefore,zmedial,zchronological,preschool
19,44,19,60,55,3.886586,0,BM,zbefore,zmedial,zchronological,preschool
19,44,19,60,56,5.428904,0,BM,zbefore,zmedial,zchronological,preschool
20,44,24,72,9,0.997147,1,BM,zbefore,zmedial,zchronological,preschool
20,44,24,72,45,0.636649,0,BI,zbefore,initial,reverse,preschool
20,44,24,72,31,1.165162,0,AI,after,initial,zchronological,preschool
20,44,24,72,32,0.695654,0,AI,after,initial,zchronological,preschool
20,44,24,72,10,1.996377,1,BM,zbefore,zmedial,zchronological,preschool
20,44,24,72,63,2.775028,0,AI,after,initial,zchronological,preschool
20,44,24,72,13,5.438737,1,BI,zbefore,initial,reverse,preschool
20,44,24,72,64,1.523776,0,AI,after,initial,zchronological,preschool
20,44,24,72,29,1.741547,0,BI,zbefore,initial,reverse,preschool
20,44,24,72,11,3.056542,1,AM,after,zmedial,reverse,preschool
20,44,24,72,41,0.756429,1,BM,zbefore,zmedial,zchronological,preschool
20,44,24,72,47,0.833554,0,AI,after,initial,zchronological,preschool
20,44,24,72,48,1.157222,0,AI,after,initial,zchronological,preschool
20,44,24,72,26,1.068746,1,BM,zbefore,zmedial,zchronological,preschool
20,44,24,72,15,0.726283,1,AI,after,initial,zchronological,preschool
20,44,24,72,12,1.204525,0,AM,after,zmedial,reverse,preschool
20,44,24,72,16,1.973984,1,AI,after,initial,zchronological,preschool
20,44,24,72,27,2.486711,0,AM,after,zmedial,reverse,preschool
20,44,24,72,25,1.033661,1,BM,zbefore,zmedial,zchronological,preschool
20,44,24,72,14,2.92893,1,BI,zbefore,initial,reverse,preschool
20,44,24,72,43,1.091537,0,AM,after,zmedial,reverse,preschool
20,44,24,72,42,1.650803,1,BM,zbefore,zmedial,zchronological,preschool
20,44,24,72,28,2.313189,0,AM,after,zmedial,reverse,preschool
20,44,24,72,57,1.23745,1,BM,zbefore,zmedial,zchronological,preschool
20,44,24,72,60,1.289208,0,AM,after,zmedial,reverse,preschool
20,44,24,72,30,3.137291,1,BI,zbefore,initial,reverse,preschool
20,44,24,72,46,2.034363,0,BI,zbefore,initial,reverse,preschool
20,44,24,72,44,5.860894,0,AM,after,zmedial,reverse,preschool
20,44,24,72,59,2.240498,0,AM,after,zmedial,reverse,preschool
20,44,24,72,58,1.209339,1,BM,zbefore,zmedial,zchronological,preschool
20,44,24,72,61,1.118979,0,BI,zbefore,initial,reverse,preschool
20,44,24,72,62,1.91391,0,BI,zbefore,initial,reverse,preschool
21,47,23,61,13,9.038163,1,AI,after,initial,zchronological,preschool
21,47,23,61,14,6.957912,0,AI,after,initial,zchronological,preschool
21,47,23,61,29,4.024759,1,AI,after,initial,zchronological,preschool
21,47,23,61,30,4.980064,1,AI,after,initial,zchronological,preschool
21,47,23,61,45,17.828943,0,AI,after,initial,zchronological,preschool
21,47,23,61,46,3.421568,1,AI,after,initial,zchronological,preschool
21,47,23,61,61,9.680648,0,AI,after,initial,zchronological,preschool
21,47,23,61,62,2.554684,0,AI,after,initial,zchronological,preschool
21,47,23,61,15,10.215799,1,BI,zbefore,initial,reverse,preschool
21,47,23,61,16,4.004379,0,BI,zbefore,initial,reverse,preschool
21,47,23,61,31,15.196198,0,BI,zbefore,initial,reverse,preschool
21,47,23,61,32,1.332151,0,BI,zbefore,initial,reverse,preschool
21,47,23,61,47,4.771425,0,BI,zbefore,initial,reverse,preschool
21,47,23,61,48,2.261544,1,BI,zbefore,initial,reverse,preschool
21,47,23,61,63,10.089492,0,BI,zbefore,initial,reverse,preschool
21,47,23,61,64,2.022213,1,BI,zbefore,initial,reverse,preschool
21,47,23,61,9,4.545061,1,AM,after,zmedial,reverse,preschool
21,47,23,61,10,10.54355,1,AM,after,zmedial,reverse,preschool
21,47,23,61,25,9.377236,1,AM,after,zmedial,reverse,preschool
21,47,23,61,26,0.900688,0,AM,after,zmedial,reverse,preschool
21,47,23,61,41,9.842481,0,AM,after,zmedial,reverse,preschool
21,47,23,61,42,2.238808,0,AM,after,zmedial,reverse,preschool
21,47,23,61,57,7.404688,1,AM,after,zmedial,reverse,preschool
21,47,23,61,58,27.862189,0,AM,after,zmedial,reverse,preschool
21,47,23,61,11,6.761474,0,BM,zbefore,zmedial,zchronological,preschool
21,47,23,61,12,1.2278,0,BM,zbefore,zmedial,zchronological,preschool
21,47,23,61,27,0.839553,1,BM,zbefore,zmedial,zchronological,preschool
21,47,23,61,28,6.952024,0,BM,zbefore,zmedial,zchronological,preschool
21,47,23,61,43,2.36702,1,BM,zbefore,zmedial,zchronological,preschool
21,47,23,61,44,2.265121,1,BM,zbefore,zmedial,zchronological,preschool
21,47,23,61,59,8.699201,1,BM,zbefore,zmedial,zchronological,preschool
21,47,23,61,60,19.244248,1,BM,zbefore,zmedial,zchronological,preschool
25,58,19,80,9,0.74013,1,BM,zbefore,zmedial,zchronological,reception
25,58,19,80,10,3.09465,1,BM,zbefore,zmedial,zchronological,reception
25,58,19,80,25,0.82571,1,BM,zbefore,zmedial,zchronological,reception
25,58,19,80,26,0.91527,1,BM,zbefore,zmedial,zchronological,reception
25,58,19,80,41,1.64889,1,BM,zbefore,zmedial,zchronological,reception
25,58,19,80,42,0.65823,1,BM,zbefore,zmedial,zchronological,reception
25,58,19,80,57,1.58701,1,BM,zbefore,zmedial,zchronological,reception
25,58,19,80,15,3.15889,1,AI,after,initial,zchronological,reception
25,58,19,80,16,4.42605,1,AI,after,initial,zchronological,reception
25,58,19,80,31,3.1794,1,AI,after,initial,zchronological,reception
25,58,19,80,13,4.62587,1,BI,zbefore,initial,reverse,reception
25,58,19,80,14,4.69554,1,BI,zbefore,initial,reverse,reception
25,58,19,80,29,2.50975,1,BI,zbefore,initial,reverse,reception
25,58,19,80,30,3.16434,1,BI,zbefore,initial,reverse,reception
25,58,19,80,45,5.82754,1,BI,zbefore,initial,reverse,reception
25,58,19,80,46,5.79102,1,BI,zbefore,initial,reverse,reception
25,58,19,80,11,1.84796,1,AM,after,zmedial,reverse,reception
25,58,19,80,12,1.50771,1,AM,after,zmedial,reverse,reception
25,58,19,80,32,2.63285,0,AI,after,initial,zchronological,reception
